"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-27 12:20:00",72855,56051.37282986113,11839
"2019-11-27 12:30:00",74638,56088.405065035295,11945
"2019-11-27 12:40:00",76538,56125.37431795637,12638
"2019-11-27 12:50:00",78219,56162.869874338634,12732
"2019-11-27 13:00:00",79851,56203.421372078934,14569
"2019-11-27 13:10:00",81652,56244.43413800708,15886
"2019-11-27 13:20:00",83812,56286.97234623017,16821
"2019-11-27 13:30:00",85335,56329.297453703715,17284
"2019-11-27 13:40:00",86572,56370.62492421738,18013
"2019-11-27 13:50:00",87362,56412.817129629635,19653
"2019-11-27 14:00:00",87799,56457.68238122795,21793
"2019-11-27 14:10:00",88071,56504.503995811276,25607
"2019-11-27 14:20:00",88084,56553.496465773795,27831
"2019-11-27 14:30:00",87722,56602.50992063491,29199
"2019-11-27 14:40:00",86712,56651.11463155862,30944
"2019-11-27 14:50:00",86145,56699.767361111095,31893
"2019-11-27 15:00:00",84715,56744.83437362211,31020
"2019-11-27 15:10:00",81854,56789.932429453234,33484
"2019-11-27 15:20:00",80391,56833.65802744707,34930
"2019-11-27 15:30:00",78596,56875.56536596117,35783
"2019-11-27 15:40:00",76767,56921.58708112873,38800
"2019-11-27 15:50:00",75796,56970.8310185185,40063
"2019-11-27 16:00:00",74356,57019.295035548916,42374
"2019-11-27 16:10:00",72624,57069.27142581568,39257
"2019-11-27 16:20:00",71506,57119.20479910712,37425
"2019-11-27 16:30:00",70984,57169.51317239857,38593
"2019-11-27 16:40:00",70342,57218.65647734786,43407
"2019-11-27 16:50:00",69602,57269.74863591267,45616
"2019-11-27 17:00:00",68646,57320.76890432096,47616
"2019-11-27 17:10:00",68346,57374.78284832449,50710
"2019-11-27 17:20:00",67816,57426.82390873013,52594
"2019-11-27 17:30:00",67604,57479.41772762344,56226
"2019-11-27 17:40:00",67537,57532.41728670633,61204
"2019-11-27 17:50:00",67592,57583.82564484125,66271
"2019-11-27 18:00:00",67589,57632.45178158067,68776
"2019-11-27 18:10:00",67092,57679.952642746895,68520
"2019-11-27 18:20:00",66923,57728.30795304231,70597
"2019-11-27 18:30:00",66627,57776.78924162255,72398
"2019-11-27 18:40:00",66655,57824.938808972656,75359
"2019-11-27 18:50:00",66413,57870.72362764549,76134
"2019-11-27 19:00:00",66044,57915.67956349204,79414
"2019-11-27 19:10:00",65463,57960.306437389765,79755
"2019-11-27 19:20:00",64974,58003.82725694444,83024
"2019-11-27 19:30:00",64423,58045.278618276,85501
"2019-11-27 19:40:00",63702,58084.78069885361,86752
"2019-11-27 19:50:00",62564,58123.84722222222,87093
"2019-11-27 20:00:00",61412,58164.67082782186,90869
"2019-11-27 20:10:00",59733,58206.659432870365,103377
"2019-11-27 20:20:00",58362,58248.92660796957,110223
"2019-11-27 20:30:00",56976,58289.6205632716,110095
"2019-11-27 20:40:00",55480,58329.7729070216,116418
"2019-11-27 20:50:00",53876,58368.237971230155,122006
"2019-11-27 21:00:00",52269,58407.09100804673,114894
"2019-11-27 21:10:00",50480,58445.879960317456,114978
"2019-11-27 21:20:00",48906,58482.0832093254,120587
"2019-11-27 21:30:00",47486,58518.67897100969,118212
"2019-11-27 21:40:00",46236,58554.7204861111,112815
"2019-11-27 21:50:00",45014,58587.8140707672,109633
"2019-11-27 22:00:00",44028,58619.874800209436,108372
"2019-11-27 22:10:00",42676,58649.83154210758,95660
"2019-11-27 22:20:00",41732,58679.145213293654,95002
"2019-11-27 22:30:00",40924,58707.46759259259,91958
"2019-11-27 22:40:00",39894,58732.809964726635,92886
"2019-11-27 22:50:00",39115,58757.54253472222,91734
"2019-11-27 23:00:00",38513,58781.54024057539,89302
"2019-11-27 23:10:00",37293,58802.48371362434,84801
"2019-11-27 23:20:00",36560,58823.93001818783,84250
"2019-11-27 23:30:00",35972,58845.33732914461,84390
"2019-11-27 23:40:00",35529,58866.65326003086,81134
"2019-11-27 23:50:00",35191,58887.93948412698,79545
"2019-11-28 00:00:00",34877,58908.69989390432,78829
"2019-11-28 00:10:00",34626,58929.69298390652,73117
"2019-11-28 00:20:00",34492,58949.821511243375,74397
"2019-11-28 00:30:00",34525,58970.00520833333,76128
"2019-11-28 00:40:00",34554,58989.84259948192,73700
"2019-11-28 00:50:00",34657,59010.91199570105,73701
"2019-11-28 01:00:00",34677,59032.54637207891,75649
"2019-11-28 01:10:00",34923,59055.42052469136,68462
"2019-11-28 01:20:00",35024,59077.92993551586,66707
"2019-11-28 01:30:00",35229,59101.5567680776,65244
"2019-11-28 01:40:00",35401,59125.59749090608,63649
"2019-11-28 01:50:00",35676,59150.31059854497,62531
"2019-11-28 02:00:00",36145,59175.1421750992,61581
"2019-11-28 02:10:00",36894,59201.413704254854,62510
