"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-28 07:00:00",77126,85309.3497781636,5620
"2019-11-28 07:10:00",76038,85303.22944223987,5905
"2019-11-28 07:20:00",75310,85299.6220858135,6107
"2019-11-28 07:30:00",74676,85298.14546130953,5297
"2019-11-28 07:40:00",73906,85297.279307209,5283
"2019-11-28 07:50:00",73395,85298.9642857143,4979
"2019-11-28 08:00:00",73307,85301.93477871474,5147
"2019-11-28 08:10:00",73149,85306.16473765434,5225
"2019-11-28 08:20:00",73146,85310.287161045,5171
"2019-11-28 08:30:00",73263,85314.73757164904,5073
"2019-11-28 08:40:00",73313,85319.2116746583,4889
"2019-11-28 08:50:00",73418,85323.8640873016,4836
"2019-11-28 09:00:00",73320,85329.10035686729,4909
"2019-11-28 09:10:00",73314,85334.10901675487,4967
"2019-11-28 09:20:00",73371,85333.08695023149,4829
"2019-11-28 09:30:00",73476,85334.80486662258,3953
"2019-11-28 09:40:00",73677,85338.21834352956,3925
"2019-11-28 09:50:00",74234,85343.8722718254,4057
"2019-11-28 10:00:00",74452,85349.4164186508,4125
"2019-11-28 10:10:00",75084,85357.20648699296,4051
"2019-11-28 10:20:00",75890,85365.57279265874,3605
"2019-11-28 10:30:00",76524,85374.41512345681,3120
"2019-11-28 10:40:00",77628,85385.8950823964,3364
"2019-11-28 10:50:00",78890,85400.13293650796,3381
"2019-11-28 11:00:00",80469,85415.25300374781,3259
"2019-11-28 11:10:00",81941,85431.13417658732,3056
"2019-11-28 11:20:00",83565,85447.79871445108,3054
"2019-11-28 11:30:00",85233,85464.73445767198,3037
"2019-11-28 11:40:00",86589,85482.39269868829,3159
"2019-11-28 11:50:00",88590,85503.00000000001,2992
"2019-11-28 12:00:00",90379,85523.4209724978,3012
"2019-11-28 12:10:00",92210,85543.72985559965,3070
"2019-11-28 12:20:00",94396,85566.04404348547,3081
"2019-11-28 12:30:00",96584,85587.47754078485,2934
"2019-11-28 12:40:00",98661,85607.70762373239,0
"2019-11-28 12:50:00",100691,85626.30526620374,2773
"2019-11-28 13:00:00",102443,85644.21714478619,2656
"2019-11-28 13:10:00",104747,85662.54001322755,3156
"2019-11-28 13:20:00",106589,85677.32992311512,2775
"2019-11-28 13:30:00",108257,85692.49018959439,3493
"2019-11-28 13:40:00",109764,85708.5256696429,3521
"2019-11-28 13:50:00",111291,85724.20056216935,3708
"2019-11-28 14:00:00",112203,85740.05000964509,3697
"2019-11-28 14:10:00",112875,85757.72347608027,3387
"2019-11-28 14:20:00",112931,85776.61640211641,3836
"2019-11-28 14:30:00",112814,85799.07903439156,3890
"2019-11-28 14:40:00",112383,85824.63370122356,4084
"2019-11-28 14:50:00",111668,85854.01872519843,4400
"2019-11-28 15:00:00",109695,85886.95590139992,4381
"2019-11-28 15:10:00",107010,85929.19155092594,4477
"2019-11-28 15:20:00",105873,85982.30202132938,4261
"2019-11-28 15:30:00",104328,86040.17985284394,4773
"2019-11-28 15:40:00",102543,86103.12823798503,4812
"2019-11-28 15:50:00",101436,86170.44477513229,5142
"2019-11-28 16:00:00",100307,86240.52148781969,4952
"2019-11-28 16:10:00",98725,86312.28561783512,5417
"2019-11-28 16:20:00",97811,86386.1254340278,6248
"2019-11-28 16:30:00",96918,86463.19896384483,5407
"2019-11-28 16:40:00",96366,86542.95650766094,5590
"2019-11-28 16:50:00",95630,86626.08692956349,5574
"2019-11-28 17:00:00",95031,86716.31225887345,5764
"2019-11-28 17:10:00",94703,86826.16997354498,5480
"2019-11-28 17:20:00",94510,86947.95548115078,5418
"2019-11-28 17:30:00",94312,87060.76601080247,5515
"2019-11-28 17:40:00",94207,87163.09294394843,5502
"2019-11-28 17:50:00",94310,87258.02703373016,5816
"2019-11-28 18:00:00",94453,87346.561873071,5896
"2019-11-28 18:10:00",94510,87428.87669477514,6195
"2019-11-28 18:20:00",94414,87504.84654017858,5882
"2019-11-28 18:30:00",94390,87575.42102072312,6096
"2019-11-28 18:40:00",94329,87641.11453510803,5897
"2019-11-28 18:50:00",94234,87701.75421626984,5586
"2019-11-28 19:00:00",94000,87760.09835207232,5585
"2019-11-28 19:10:00",93621,87815.51689263669,5166
"2019-11-28 19:20:00",93322,87868.17311507936,5282
"2019-11-28 19:30:00",93146,87919.94549162258,3942
"2019-11-28 19:40:00",92761,87968.76548721342,4138
"2019-11-28 19:50:00",92349,88017.47453703704,4182
"2019-11-28 20:00:00",91699,88064.8380663029,4182
"2019-11-28 20:10:00",90928,88113.61637455907,4949
